pID,experience,trialID,imageID,imageName,timestamp,cancerType,diagnosis,diagnosticGrading,groundTruth,distanceToGroundtruth,distanceToGroundtruthISUP,taskCompletionTime,imgW,imgH,zoom,imageZoom,accuracyType,correctness,downScale,tissueArea,tumorArea,ratioTumorToTissue,numTumors,minSize,meanSize,maxSize,stdSize,tumorSpan,portionTumorAnnotated,iouTumorVsAnnotation,numFixation,zoomTime,panTime,interpretTime,notInImageTime,otherTime,numZoom,numPan,zoomProp,panProp,interpretProp,tumorAccuracyGroup,minZoom,meanZoom,maxZoom
P6,3,3,C45,test_024.tif,10/4/2022 7:54,Lymph,Benign,,0,0,,88.387,97792,221184,57.66,0.3754,correct,1,16,1648700,0,0.0,0,0,0,0,0,0,0.0,0.0,215,8.672,7.183,72.03399999999999,0.484,0.013999999999999999,47,31,0.09866991300000001,0.081728089,0.819601998,0,0.0065,0.29029999999999967,0.8447
P6,3,7,C53,test_058.tif,10/4/2022 7:58,Lymph,Benign,,0,0,,44.833999999999996,94208,100352,5.061,0.0726,correct,1,16,5998123,0,0.0,0,0,0,0,0,0,0.0,0.0,113,2.0540000000000003,10.79,31.358,0.501,0.131,15,40,0.046468485999999996,0.244106602,0.709424913,0,0.0143,0.09203861386138594,0.3678
P6,3,11,C57,test_091.tif,10/4/2022 8:01,Lymph,Benign,,0,0,,46.70399999999999,97792,221184,17.085,0.1112,correct,1,16,965121,0,0.0,0,0,0,0,0,0,0.0,0.0,127,5.771,8.946,31.771,0.16699999999999998,0.049,25,33,0.12413956300000001,0.192436758,0.683423679,0,0.0065,0.19712368421052642,0.5631
P6,3,16,C28,test_095.tif,10/4/2022 8:03,Lymph,Benign,,0,0,,23.879,110592,57344,3.375,0.0647,correct,1,16,3504608,0,0.0,0,0,0,0,0,0,0.0,0.0,69,0.43700000000000006,4.685,18.73,0.0,0.027000000000000003,7,15,0.018321315,0.19641958699999998,0.7852590979999999,0,0.0192,0.06832181818181822,0.09699999999999999
P6,3,17,C36,test_115.tif,10/4/2022 8:04,Lymph,Benign,,0,0,,16.127,97792,221184,2.25,0.0146,correct,1,16,722237,0,0.0,0,0,0,0,0,0,0.0,0.0,43,1.035,1.295,7.428999999999999,6.254,0.114,5,6,0.10605594800000001,0.132698022,0.761246029,0,0.0065,0.058057142857142856,0.1112
P6,3,19,C6,test_036.tif,10/4/2022 8:05,Lymph,Benign,,0,0,,27.645,97792,221696,11.390999999999998,0.07400000000000001,correct,1,16,2771766,0,0.0,0,0,0,0,0,0,0.0,0.0,75,3.185,5.367000000000001,19.02,0.0,0.073,10,23,0.11551574099999999,0.194653997,0.6898302629999999,0,0.0065,0.10672619047619046,0.2497
P6,3,37,C26,test_085.tif,10/4/2022 8:11,Lymph,Benign,,0,0,,25.997,97792,220672,2.25,0.0147,correct,1,16,1420861,0,0.0,0,0,0,0,0,0,0.0,0.0,71,3.07,2.471,16.428,3.985,0.043,16,12,0.139742364,0.11247667199999999,0.747780964,0,0.0065,0.1416465517241379,0.8467
P6,3,43,C12,test_053.tif,10/4/2022 8:13,Lymph,Benign,,0,0,,18.874000000000002,97792,218624,7.593999999999999,0.05,correct,1,16,8265772,0,0.0,0,0,0,0,0,0,0.0,0.0,45,3.2710000000000004,1.9780000000000002,13.3,0.0,0.325,13,9,0.176343738,0.106636476,0.717019785,0,0.0066,0.0441421052631579,0.2532
P6,3,44,C22,test_078.tif,10/4/2022 8:14,Lymph,Benign,,0,0,,24.516,110592,96768,3.932,0.0753,correct,1,16,2814821,0,0.0,0,0,0,0,0,0,0.0,0.0,60,1.21,5.712999999999999,17.58,0.0,0.013000000000000001,11,19,0.049381707999999996,0.233155124,0.717463168,0,0.0149,0.05789090909090908,0.113
P6,3,50,C8,test_045.tif,10/4/2022 8:16,Lymph,Benign,,0,0,,15.880999999999998,97792,221184,11.39,0.0742,correct,1,16,1786371,0,0.0,0,0,0,0,0,0,0.0,0.0,36,0.069,2.013,13.745999999999999,0.0,0.053,4,11,0.004359363,0.127179682,0.868460955,0,0.0146,0.06852857142857145,0.0742
P6,3,55,C52,test_043.tif,10/4/2022 8:17,Lymph,Benign,,0,0,,16.396,97792,221184,7.593,0.0494,correct,1,16,1562692,0,0.0,0,0,0,0,0,0,0.0,0.0,46,0.18100000000000002,2.363,13.72,0.1,0.032,5,11,0.011128873999999999,0.145290212,0.843580915,0,0.0065,0.06628529411764703,0.1112
P6,3,56,C43,test_014.tif,10/4/2022 8:18,Lymph,Benign,,0,0,,19.974,110592,100352,0.7490000000000001,0.0143,correct,1,16,5037918,0,0.0,0,0,0,0,0,0,0.0,0.0,58,1.069,3.765,10.177,4.954,0.009000000000000001,7,16,0.071214443,0.250816068,0.6779694890000001,0,0.0143,0.05634999999999999,0.2452
P6,3,58,C13,test_054.tif,10/4/2022 8:18,Lymph,Benign,,0,0,,23.425,97792,217088,5.063,0.0336,correct,1,16,3228289,0,0.0,0,0,0,0,0,0,0.0,0.0,59,4.071000000000001,3.248,16.051,0.016,0.039,15,13,0.174197689,0.1389816,0.68682071,0,0.0066,0.04694038461538462,0.1133
P7,4,2,C14,test_056.tif,10/10/2022 12:36,Lymph,Benign,,0,0,,118.389,97792,221184,11.39,0.0742,correct,1,16,3631559,0,0.0,0,0,0,0,0,0,0.0,0.0,147,11.435,16.557000000000002,88.654,1.4669999999999999,0.276,57,30,0.098031651,0.141942287,0.760026062,0,0.0065,0.09651444444444442,0.3754
P7,4,6,C13,test_054.tif,10/10/2022 12:40,Lymph,Benign,,0,0,,58.298,97792,217088,2.25,0.0149,correct,1,16,3228289,0,0.0,0,0,0,0,0,0,0.0,0.0,71,5.489,12.242,27.641,12.444,0.48200000000000004,37,17,0.120977695,0.269813982,0.6092083220000001,0,0.0066,0.04360461538461539,0.17
P7,4,9,C8,test_045.tif,10/10/2022 12:43,Lymph,Benign,,0,0,,28.945999999999998,97792,221184,5.062,0.033,correct,1,16,1786371,0,0.0,0,0,0,0,0,0,0.0,0.0,2,2.117,5.933,19.874000000000002,0.733,0.289,9,7,0.07581292099999999,0.21246956,0.711717519,0,0.0065,0.0065,0.0065
P7,4,15,C28,test_095.tif,10/10/2022 12:50,Lymph,Benign,,0,0,,56.332,110592,57344,1.0,0.0192,correct,1,16,3504608,0,0.0,0,0,0,0,0,0,0.0,0.0,43,5.187,10.558,40.552,0.0,0.035,18,17,0.092136348,0.187541077,0.720322575,0,0.0192,0.14807500000000004,0.7366
P7,4,18,C6,test_036.tif,10/10/2022 12:53,Lymph,Benign,,0,0,,57.172,97792,221696,1.5,0.0097,correct,1,16,2771766,0,0.0,0,0,0,0,0,0,0.0,0.0,11,5.995,12.535,27.425,10.959000000000001,0.258,29,16,0.130453705,0.272766837,0.596779458,0,0.0146,0.06749444444444445,0.3746
P7,4,21,C57,test_091.tif,10/10/2022 12:56,Lymph,Benign,,0,0,,54.486000000000004,97792,221184,1.0,0.0065,correct,1,16,965121,0,0.0,0,0,0,0,0,0,0.0,0.0,65,9.442,8.676,26.02,10.325,0.023,50,13,0.213919978,0.19656531800000002,0.589514704,0,0.0065,0.08373483606557382,0.3754
P7,4,22,C36,test_115.tif,10/10/2022 12:57,Lymph,Benign,,0,0,,48.818000000000005,97792,221184,2.25,0.0146,correct,1,16,722237,0,0.0,0,0,0,0,0,0,0.0,0.0,39,8.446,6.63,24.573,9.155,0.013999999999999999,25,12,0.213019244,0.167217332,0.619763424,0,0.0146,0.1162076923076923,0.1669
P7,4,28,C38,test_118.tif,10/10/2022 13:05,Lymph,Benign,,0,0,,109.654,97792,218112,2.25,0.0149,correct,1,16,2053146,0,0.0,0,0,0,0,0,0,0.0,0.0,73,10.176,35.37,52.101000000000006,11.993,0.013999999999999999,36,31,0.104212111,0.36222311,0.533564779,0,0.0223,0.13160985915492965,0.3807
P7,4,34,C22,test_078.tif,10/10/2022 13:27,Lymph,Benign,,0,0,,75.84100000000001,110592,96768,0.777,0.0149,correct,1,16,2814821,0,0.0,0,0,0,0,0,0,0.0,0.0,120,4.0569999999999995,17.172,53.981,0.618,0.013000000000000001,35,29,0.053942295,0.228320702,0.717737003,0,0.0149,0.12008235294117654,0.8581
P7,4,41,C53,test_058.tif,10/10/2022 13:36,Lymph,Benign,,0,0,,57.43600000000001,94208,100352,2.249,0.0323,correct,1,16,5998123,0,0.0,0,0,0,0,0,0,0.0,0.0,59,3.4189999999999996,16.903,36.707,0.384,0.023,18,20,0.059951954,0.296393063,0.643654983,0,0.0143,0.12149591836734679,0.5516
P7,4,44,C12,test_053.tif,10/10/2022 13:39,Lymph,Benign,,0,0,,68.333,97792,218624,1.0,0.0066,correct,1,16,8265772,0,0.0,0,0,0,0,0,0,0.0,0.0,82,9.335,12.912,38.586999999999996,7.422999999999999,0.076,46,21,0.153450373,0.212249729,0.634299898,0,0.0066,0.09681095890410951,0.5697
P7,4,48,C52,test_043.tif,10/10/2022 13:42,Lymph,Benign,,0,0,,44.187,97792,221184,11.39,0.0742,correct,1,16,1562692,0,0.0,0,0,0,0,0,0,0.0,0.0,57,1.301,13.737,28.748,0.381,0.02,12,11,0.029712693999999998,0.313730416,0.65655689,0,0.0065,0.08375909090909087,0.3754
P7,4,52,C43,test_014.tif,10/10/2022 13:45,Lymph,Benign,,0,0,,55.038000000000004,110592,100352,0.7490000000000001,0.0143,correct,1,16,5037918,0,0.0,0,0,0,0,0,0,0.0,0.0,50,4.923,14.029000000000002,29.039,7.006,0.040999999999999995,22,18,0.10258173400000001,0.292325644,0.605092622,0,0.0143,0.06267874999999999,0.2452
P7,4,57,C26,test_085.tif,10/10/2022 13:48,Lymph,Benign,,0,0,,54.05,97792,220672,1.0,0.0065,correct,1,16,1420861,0,0.0,0,0,0,0,0,0,0.0,0.0,38,7.341,15.379000000000001,22.401,8.923,0.006,17,16,0.162695862,0.34083907700000005,0.49646506100000004,0,0.0065,0.13477156249999994,0.1672
P7,4,60,C45,test_024.tif,10/10/2022 13:50,Lymph,Benign,,0,0,,50.11600000000001,97792,221184,1.776,0.0116,correct,1,16,1648700,0,0.0,0,0,0,0,0,0,0.0,0.0,42,8.175,9.352,27.961,4.62,0.008,37,16,0.17971772800000002,0.205592684,0.614689588,0,0.0065,0.1069223684210526,0.4444
P8,4,1,C38,test_118.tif,10/12/2022 11:13,Lymph,Benign,,0,0,,38.989000000000004,97792,218112,11.39,0.0752,correct,1,16,2053146,0,0.0,0,0,0,0,0,0,0.0,0.0,89,3.653,3.389,21.013,5.205,5.729,9,6,0.130208519,0.120798432,0.7489930490000001,0,0.0066,0.07479852941176472,0.2538
P8,4,2,C14,test_056.tif,10/12/2022 11:14,Lymph,Benign,,0,0,,50.04600000000001,97792,221184,1.5,0.0098,correct,1,16,3631559,0,0.0,0,0,0,0,0,0,0.0,0.0,126,7.329,5.0569999999999995,31.0,0.0,6.66,29,14,0.16892546,0.116558337,0.714516203,0,0.0065,0.07645042735042741,0.2503
P8,4,7,C28,test_095.tif,10/12/2022 11:17,Lymph,Benign,,0,0,,29.855999999999998,110592,57344,1.5,0.0287,correct,1,16,3504608,0,0.0,0,0,0,0,0,0,0.0,0.0,89,5.754,0.647,23.19,0.0,0.265,10,1,0.194451016,0.021864756000000003,0.7836842279999999,0,0.0192,0.04037976190476197,0.1455
P8,4,10,C36,test_115.tif,10/12/2022 11:18,Lymph,Benign,,0,0,,16.448,97792,221184,5.062,0.033,correct,1,16,722237,0,0.0,0,0,0,0,0,0,0.0,0.0,38,7.357,0.0,8.472000000000001,0.517,0.102,9,0,0.464779834,0.0,0.535220166,0,0.0065,0.11794516129032256,0.3754
P8,4,21,C57,test_091.tif,10/12/2022 11:21,Lymph,Benign,,0,0,,14.995999999999999,97792,221184,7.593,0.0494,correct,1,16,965121,0,0.0,0,0,0,0,0,0,0.0,0.0,39,2.085,0.847,11.614,0.016,0.434,5,3,0.143338375,0.058229065999999996,0.7984325590000001,0,0.0065,0.04179428571428571,0.0742
P8,4,22,C43,test_014.tif,10/12/2022 11:21,Lymph,Benign,,0,0,,16.64,110592,100352,0.7490000000000001,0.0143,correct,1,16,5037918,0,0.0,0,0,0,0,0,0,0.0,0.0,52,0.3,0.0,10.76,5.07,0.51,3,0,0.027124774,0.0,0.972875226,0,0.0143,0.022895454545454542,0.0726
P5,1,43,C54,test_069.tif,9/22/2022 15:05,Lymph,Atypical,,1,-1,,109.376,212992,103936,2.25,0.0224,correct,1,16,13974913,108577,0.007769422,33,15,3290,32147,7716,10397,0.38913397899999996,0.258816395,299,30.910999999999998,6.309,71.85300000000001,0.0,0.303,65,24,0.283397358,0.057841996,0.658760647,1,0.0099,0.14953410852713192,1.0
P3,3,13,C27,test_092.tif,9/19/2022 13:34,Lymph,Benign,,1,-1,,61.723,126976,103936,0.83,0.0139,macro,0,16,5633860,43372,0.007698452,3,346,14457,41066,18827,288,0.0,0.0,179,14.398,14.216,21.494,0.6,11.015,20,24,0.28733934699999997,0.283707192,0.42895346100000004,1,0.0139,0.09103396226415088,0.3551
P6,3,24,C41,test_002.tif,10/4/2022 8:07,Lymph,Benign,,1,-1,,26.758000000000003,97792,221184,11.39,0.0742,macro,0,16,2189730,138686,0.06333474900000001,17,13,8158,73123,20417,5399,0.0,0.0,69,1.083,4.292,21.364,0.0,0.019,8,22,0.040502637,0.160514604,0.798982759,1,0.0065,0.061603389830508413,0.1112
P7,4,13,C10,test_051.tif,10/10/2022 12:48,Lymph,Benign,,1,-1,,59.537,96768,211968,2.25,0.0153,macro,0,16,1519524,252653,0.166271148,91,31,2776,209333,21780,2566,0.0,0.0,32,4.32,13.972000000000001,26.495,12.81,1.94,29,18,0.096456561,0.311965526,0.591577913,1,0.0068,0.223734375,0.5876
P7,4,17,C32,test_104.tif,10/10/2022 12:52,Lymph,Benign,,1,-1,,45.747,96768,210432,1.0,0.0068,macro,0,16,4058610,209213,0.051547944000000005,7,163,29888,111340,43506,4190,0.0,0.0,8,5.189,10.318,21.355,8.874,0.011000000000000001,19,16,0.140768271,0.27990884899999996,0.57932288,1,0.0068,0.039766666666666665,0.0779
P8,4,43,C10,test_051.tif,10/12/2022 11:27,Lymph,Benign,,1,-1,,14.399000000000001,96768,211968,2.25,0.0153,macro,0,16,1519524,252653,0.166271148,91,31,2776,209333,21780,2566,0.0,0.0,33,2.673,0.254,5.662999999999999,5.371,0.43799999999999994,9,1,0.311175786,0.029569267000000003,0.659254948,1,0.0068,0.03735200000000001,0.1161
P10,1,14,C47,test_027.tif,10/21/2022 12:15,Lymph,Benign,,1,-1,,125.1,97792,221184,20.226,0.1317,macro,0,16,2599057,173342,0.066694189,1,173342,173342,173342,0,568,0.0,0.0,382,36.841,11.530999999999999,70.627,0.0,6.101,56,64,0.309590837,0.096899974,0.5935091889999999,1,0.0065,0.1938927613941019,1.0
P10,1,17,C41,test_002.tif,10/21/2022 12:20,Lymph,Benign,,1,-1,,114.185,97792,221184,1.1840000000000002,0.0077,macro,0,16,2189730,138686,0.06333474900000001,17,13,8158,73123,20417,5399,0.0,0.0,348,36.013000000000005,12.312000000000001,57.946999999999996,7.087999999999999,0.825,57,71,0.338875715,0.115853659,0.545270626,1,0.0065,0.1861269696969695,1.0
P10,1,18,C32,test_104.tif,10/21/2022 12:22,Lymph,Benign,,1,-1,,144.437,96768,210432,1.5,0.0103,macro,0,16,4058610,209213,0.051547944000000005,7,163,29888,111340,43506,4190,0.0,0.0,453,15.434000000000001,28.991,94.64,4.87,0.502,47,113,0.11098407199999999,0.20847085899999998,0.6805450690000001,1,0.0068,0.12852827586206958,0.5919
P10,1,23,C56,test_090.tif,10/21/2022 12:32,Lymph,Benign,,1,-1,,123.535,97792,214528,1.0,0.0067,macro,0,16,6246409,8774299,1.4046949219999998,54,1,162487,5629693,849207,6790,0.0,0.0,361,50.663999999999994,14.522,52.21,5.422000000000001,0.7170000000000001,64,58,0.43156496,0.123700978,0.44473406200000004,1,0.0067,0.12362130681818155,0.8709
P10,1,35,C58,test_094.tif,10/21/2022 12:49,Lymph,Benign,,1,-1,,114.178,94208,82432,3.903,0.0878,macro,0,16,3311936,367747,0.11103686800000001,14,11,26268,362878,93362,1077,0.0,0.0,336,43.236999999999995,8.419,56.166000000000004,0.0,6.356,86,48,0.401003506,0.078082395,0.520914099,1,0.0175,0.25731635802469105,1.0
P10,1,47,C24,test_082.tif,10/21/2022 13:08,Lymph,Benign,,1,-1,,117.461,97792,217088,29.781999999999996,0.1975,macro,0,16,4165392,298572,0.071679208,193,23,1547,118408,10334,5608,0.0,0.0,325,34.145,11.806,63.037,0.3,8.173,59,61,0.313291372,0.108323852,0.578384776,1,0.0066,0.24162051282051317,1.0
P10,1,59,C18,test_068.tif,10/21/2022 13:20,Lymph,Benign,,1,-1,,69.505,97792,221184,20.226,0.1317,macro,0,16,3986465,630728,0.158217368,45,30,14016,614106,90469,2953,0.0,0.0,192,17.105,9.013,43.223,0.0,0.16399999999999998,52,58,0.246679454,0.129980819,0.6233397270000001,1,0.0065,0.16317500000000007,1.0
P1,2,3,C58,test_094.tif,9/16/2022 13:26,Lymph,Malignant,,1,0,,65.717,94208,82432,5.855,0.1317,correct,1,16,3311936,367747,0.11103686800000001,14,11,26268,362878,93362,1077,0.18762083699999998,0.18762083699999998,188,23.389,1.999,26.521,0.0,13.808,19,9,0.450576971,0.0385097,0.510913329,1,0.0175,0.28791645569620283,1.0
P1,2,5,C21,test_075.tif,9/16/2022 13:28,Lymph,Malignant,,1,0,,61.21,97792,212992,7.593999999999999,0.0513,correct,1,16,3991907,441756,0.11066289900000001,51,60,8662,162134,27201,4069,0.6771385109999999,0.56736795,180,8.508,2.611,39.44,0.7340000000000001,9.917,13,14,0.168278645,0.051642635,0.78007872,1,0.0068,0.09353986486486468,0.3899
P1,2,12,C5,test_016.tif,9/16/2022 13:34,Lymph,Malignant,,1,0,,26.086,110592,93184,1.21,0.0232,correct,1,16,6160924,2662910,0.432225751,54,2,49313,1955980,276560,4795,0.685765197,0.60494275,71,-1.11e-16,0.0,24.554000000000002,0.831,0.701,1,0,-4.52e-18,0.0,1.0,1,0.0155,0.03148297872340427,0.17600000000000002
P1,2,13,C24,test_082.tif,9/16/2022 13:34,Lymph,Malignant,,1,0,,35.739000000000004,97792,217088,2.25,0.0149,correct,1,16,4165392,298572,0.071679208,193,23,1547,118408,10334,5608,0.17002599,0.163843686,88,11.478,0.243,15.151,0.5670000000000001,8.3,14,1,0.42713605200000004,0.00904287,0.5638210779999999,1,0.0066,0.1119549295774648,0.5738
P1,2,15,C18,test_068.tif,9/16/2022 13:35,Lymph,Malignant,,1,0,,56.423,97792,221184,5.062,0.033,correct,1,16,3986465,630728,0.158217368,45,30,14016,614106,90469,2953,0.609173844,0.5878555879999999,156,17.85,1.922,30.153000000000002,0.316,6.182,14,13,0.35753630399999997,0.038497747,0.603965949,1,0.0065,0.10970211267605624,0.8447
P1,2,17,C54,test_069.tif,9/16/2022 13:37,Lymph,Malignant,,1,0,,39.044000000000004,212992,103936,2.25,0.0224,correct,1,16,13974913,108577,0.007769422,33,15,3290,32147,7716,10397,0.278023891,0.254764115,114,2.503,2.436,23.168000000000003,0.0,10.937000000000001,5,13,0.08905254900000001,0.08666880099999999,0.824278649,1,0.0099,0.05507777777777787,0.1133
P1,2,18,C33,test_105.tif,9/16/2022 13:38,Lymph,Malignant,,1,0,,25.3,126976,93184,3.125,0.0522,correct,1,16,15525382,20114959,1.295617654,18,1,1117498,19868546,4547879,6255,0.947896339,0.833663122,74,0.5670000000000001,0.0,20.45,1.202,3.0810000000000004,3,0,0.026978161,0.0,0.973021839,1,0.0155,0.017656666666666657,0.0522
P1,2,22,C41,test_002.tif,9/16/2022 13:39,Lymph,Malignant,,1,0,,73.85,97792,221184,20.226,0.1317,correct,1,16,2189730,138686,0.06333474900000001,17,13,8158,73123,20417,5399,0.46239707,0.40797786,204,23.569000000000003,2.752,46.489,0.3,0.74,20,19,0.323705535,0.037797006,0.638497459,1,0.0065,0.2062344919786099,1.0
P1,2,23,C47,test_027.tif,9/16/2022 13:41,Lymph,Malignant,,1,0,,27.429000000000002,97792,221184,57.66,0.3754,correct,1,16,2599057,173342,0.066694189,1,173342,173342,173342,0,568,0.954067681,0.8798399709999999,75,3.773,0.445,15.315999999999999,0.0,7.895,9,3,0.193150404,0.022780792,0.7840688029999999,1,0.0065,0.11036612903225804,0.3754
P1,2,24,C46,test_026.tif,9/16/2022 13:41,Lymph,Malignant,,1,0,,26.537,98304,103936,1.5,0.0208,correct,1,16,2640223,1098772,0.416166362,286,9,3842,1042384,61519,4007,0.78106923,0.683411863,59,5.3389999999999995,0.607,10.833,1.719,8.039,7,3,0.318195363,0.036176173,0.645628464,1,0.0139,0.0456681818181818,0.2367
P1,2,25,C19,test_073.tif,9/16/2022 13:41,Lymph,Malignant,,1,0,,28.044,159744,86016,1.0,0.0133,correct,1,16,5137291,2708706,0.5272634939999999,27,1,100322,622507,173526,9099,0.29406919800000003,0.263876641,73,1.78e-15,0.541,16.32,0.05,11.133,1,1,1.05e-16,0.032085879,0.967914121,1,0.0133,0.013299999999999989,0.0133
P1,2,26,C10,test_051.tif,9/16/2022 13:42,Lymph,Malignant,,1,0,,68.84100000000001,96768,211968,38.439,0.2612,correct,1,16,1519524,252653,0.166271148,91,31,2776,209333,21780,2566,0.15019414,0.14662107300000002,198,18.601,2.407,38.641,0.484,8.708,24,15,0.311840936,0.04035273,0.647806334,1,0.0068,0.19069050279329597,0.8814
P1,2,27,C34,test_108.tif,9/16/2022 13:43,Lymph,Malignant,,1,0,,26.934,97792,221184,7.593,0.0494,correct,1,16,1021142,43119,0.042226253,4,581,10780,36501,14982,363,0.86532619,0.7726331479999999,73,4.321000000000001,0.0,12.075,0.084,10.454,5,0,0.263539888,0.0,0.7364601120000001,1,0.0065,0.12752156862745104,0.3754
P1,2,31,C35,test_113.tif,9/16/2022 13:45,Lymph,Malignant,,1,0,,22.65,131072,107520,1.864,0.0301,correct,1,16,8137137,5165378,0.63479059,9,1,573931,4373179,1363954,4435,0.397919765,0.364748575,61,1.568,0.0,9.725,1.9340000000000002,9.423,4,0,0.13884707300000002,0.0,0.861152927,1,0.0134,0.0179488888888889,0.0678
P1,2,34,C56,test_090.tif,9/16/2022 13:47,Lymph,Malignant,,1,0,,33.321,97792,214528,7.593,0.051,correct,1,16,6246409,8774299,1.4046949219999998,54,1,162487,5629693,849207,6790,0.8006825390000001,0.640989419,90,2.8360000000000003,0.209,16.104,4.47,9.702,5,1,0.14810172900000002,0.010914408,0.8409838629999999,1,0.0067,0.04286461538461542,0.258
P1,2,38,C44,test_021.tif,9/16/2022 13:49,Lymph,Malignant,,1,0,,19.293,97792,221184,17.085,0.1112,correct,1,16,6228206,13898224,2.23149716,25,1,555929,10653874,2155975,6814,0.6924576840000001,0.581122117,49,1.702,0.0,14.662,2.352,0.5770000000000001,3,0,0.1040088,0.0,0.8959912,1,0.0065,0.032674999999999996,0.1112
P1,2,40,C51,test_040.tif,9/16/2022 13:50,Lymph,Malignant,,1,0,,25.063000000000002,97792,221696,38.444,0.2497,correct,1,16,2345977,1443842,0.615454457,32,1,45120,807722,149652,3226,0.48718488600000004,0.45378820200000003,49,3.938,0.134,15.01,3.702,2.279,11,1,0.20637249800000002,0.007022325,0.786605178,1,0.0065,0.09540833333333334,0.3746
P1,2,41,C55,test_071.tif,9/16/2022 13:50,Lymph,Malignant,,1,0,,18.855999999999998,155648,96768,11.390999999999998,0.1551,correct,1,16,2802298,1436587,0.51264605,81,1,17736,714496,108307,6571,0.374474362,0.355944091,41,0.652,0.0,9.091000000000001,0.0,9.113,4,0,0.06691984,0.0,0.93308016,1,0.0136,0.045674074074074075,0.1551
P1,2,54,C27,test_092.tif,9/16/2022 13:57,Lymph,Malignant,,1,0,,47.092,126976,103936,1.868,0.0312,correct,1,16,5633860,43372,0.007698452,3,346,14457,41066,18827,288,0.83779858,0.747290488,126,6.377000000000001,1.939,27.311999999999998,0.0,11.464,14,12,0.17898843600000003,0.054423487,0.766588077,1,0.0139,0.07611809523809526,0.2367
P1,2,56,C32,test_104.tif,9/16/2022 14:01,Lymph,Malignant,,1,0,,44.65,96768,210432,17.086,0.1169,correct,1,16,4058610,209213,0.051547944000000005,7,163,29888,111340,43506,4190,0.572994986,0.545286658,121,7.956,1.266,25.607,0.149,9.672,12,8,0.22843033100000001,0.036349018999999996,0.7352206490000001,1,0.0068,0.08747669902912614,0.3946
P1,2,58,C1,test_001.tif,9/16/2022 14:02,Lymph,Malignant,,1,0,,22.811999999999998,86016,89600,7.595,0.122,correct,1,16,2821180,388903,0.13785118300000002,32,1,12153,239679,43959,3489,0.7483897009999999,0.671914065,50,0.316,0.0,11.411,2.185,8.9,2,0,0.026946362999999997,0.0,0.973053637,1,0.0161,0.047549999999999995,0.122
P2,1,3,C41,test_002.tif,9/16/2022 18:40,Lymph,Malignant,,1,0,,138.329,97792,221184,30.338,0.1975,correct,1,16,2189730,138686,0.06333474900000001,17,13,8158,73123,20417,5399,0.041979724,0.041274095,356,38.09,14.003,57.413999999999994,0.95,27.872,104,45,0.347831645,0.12787310400000002,0.524295251,1,0.0065,0.3583454545454552,1.0
P2,1,5,C47,test_027.tif,9/16/2022 18:44,Lymph,Malignant,,1,0,,74.527,97792,221184,1.776,0.0116,correct,1,16,2599057,173342,0.066694189,1,173342,173342,173342,0,568,0.989973578,0.631235884,206,24.279,1.6580000000000001,33.912,0.151,14.527000000000001,62,7,0.405670939,0.027703053,0.5666260089999999,1,0.0065,0.27100427807486693,1.0
P2,1,7,C55,test_071.tif,9/16/2022 18:47,Lymph,Malignant,,1,0,,69.602,155648,96768,1.0,0.0136,correct,1,16,2802298,1436587,0.51264605,81,1,17736,714496,108307,6571,0.254558199,0.241645857,120,10.994000000000002,2.095,56.168,0.233,0.11199999999999999,26,8,0.15874207699999998,0.03024965,0.8110082740000001,1,0.0136,0.1572941176470586,0.7851
P2,1,11,C51,test_040.tif,9/16/2022 18:52,Lymph,Malignant,,1,0,,41.26,97792,221696,6.007000000000001,0.039,correct,1,16,2345977,1443842,0.615454457,32,1,45120,807722,149652,3226,0.359353724,0.264222891,68,8.575,0.0,15.046,0.449,17.19,15,0,0.36302442700000004,0.0,0.636975573,1,0.0065,0.27677499999999994,1.0
P2,1,13,C5,test_016.tif,9/16/2022 18:54,Lymph,Malignant,,1,0,,91.381,110592,93184,10.309000000000001,0.1975,correct,1,16,6160924,2662910,0.432225751,54,2,49313,1955980,276560,4795,0.87187588,0.276939896,136,12.595,0.978,48.327,11.694,17.787,24,4,0.20347334399999997,0.015799676999999998,0.7807269790000001,1,0.0155,0.16610045045045063,0.6667
P2,1,14,C46,test_026.tif,9/16/2022 18:55,Lymph,Malignant,,1,0,,32.388000000000005,98304,103936,25.631999999999998,0.3551,correct,1,16,2640223,1098772,0.416166362,286,9,3842,1042384,61519,4007,0.822389904,0.64332835,45,4.891,0.381,9.274,14.044,3.798,9,2,0.33624364100000004,0.026192767999999998,0.637563591,1,0.0139,0.1740702702702703,0.5326
P2,1,15,C19,test_073.tif,9/16/2022 18:56,Lymph,Malignant,,1,0,,69.2,159744,86016,5.063,0.0672,correct,1,16,5137291,2708706,0.5272634939999999,27,1,100322,622507,173526,9099,0.30593168800000003,0.22218995800000002,143,23.855999999999998,3.282,38.481,0.818,2.763,40,11,0.363553239,0.050016001,0.586430759,1,0.0133,0.16889327731092427,0.7649
P2,1,18,C54,test_069.tif,9/16/2022 18:59,Lymph,Malignant,,1,0,,53.538000000000004,212992,103936,2.25,0.0224,correct,1,16,13974913,108577,0.007769422,33,15,3290,32147,7716,10397,0.5658656989999999,0.387255365,117,8.627,4.782,24.29,0.332,15.507,36,21,0.228838961,0.126846866,0.6443141729999999,1,0.0099,0.13217099999999998,0.8605
